Proteins,ECC,GO,SubCell
YDR388W,2.761904762,10.57174185,0
YPL256C,2,14.57142857,0
YKL013C,3.171083506,9.122077922,0
YNL025C,2.099429982,13.57142857,0
YGL121C,0.833333333,34,0
YLR384C,1.622634768,17,0
YAL003W,3.511111111,7.833333333,0
YPR080W,3.511111111,7.833333333,0
YGL153W,2.987012987,9,0
YMR109W,3.23992674,8.285353535,0
YKL166C,2.4,11.14545455,0
YDR192C,1.307692308,20.38690476,0
YPL161C,0.8,32.66666667,0
YOR069W,2.857142857,9.114285714,0
YDR028C,2.411111111,10.71428571,0
YLR291C,3.333333333,7.666666667,0
YGR083C,3.333333333,7.666666667,0
YFL008W,2.222222222,11.475,0
YOR181W,1.38034188,18.375,0
YML058W,1.50952381,16.75,0
YOR178C,2.211111111,11.06190476,0
YKR084C,3.111111111,7.833333333,0
YKL193C,2.411111111,10.08333333,0
YEL009C,1.829363354,13.28034188,0
YNR035C,2.876190476,8.412987013,0
YLR442C,2.397610559,6.259103641,10
YER020W,2,11.90952381,0
YNL309W,0.915151515,25.04,0
YDR113C,1.428571429,16,0
YER027C,2.582539683,8.85,0
YLR093C,1.478927203,15.16666667,0
YPL259C,2.4,9.333333333,0
YGL208W,3.782539683,5.885714286,0
YER059W,0.666666667,33,0
YJL111W,5.488095238,4,0
YDL143W,5.488095238,4,0
YDR188W,5.488095238,4,0
YIL063C,1.373611111,15.91666667,0
YPR165W,2.101010101,10.3974359,0
YJL025W,1.342857143,16.25,0
YLR288C,1.636363636,13.33333333,0
YDR103W,2.738461538,7.813095238,0
YOR212W,2.322594073,9.211904762,0
YNL172W,8.90952381,2.4,0
YBR200W,0.94747151,22.25,0
YDL074C,2.911111111,7.208333333,0
YOL004W,0.727272727,28.485,0
YJR064W,5.166666667,4,0
YNL090W,1.411111111,14.58333333,0
YPR018W,2.00952381,6.7,10
YDR507C,2.506089744,8.012066365,0
YNL243W,2.350189577,8.450838635,0
YML095C,1.709303562,11.5,10
YMR043W,2.655555556,7.333333333,0
YER157W,1.252941176,15.33571429,0
YKL058W,1.154761905,16.5,2
YLR335W,1.486894717,12.55551116,4
YBL002W,4.255538579,4.357142857,0
YNL030W,4.255538579,4.357142857,0
YNL031C,4.255538579,4.357142857,0
YFR002W,1.570792933,11.70833333,4
YPL022W,2.105263158,8.684210526,0
YNL167C,1.411111111,12.6,0
YBR109C,1.95,9.090909091,0
YDL217C,2.65,6.6,0
YDR216W,1.29606676,13.19661824,0
YBR091C,2.65,6.4,0
YGR180C,1.019047619,16.6,0
YKL108W,1,16.88888889,0
YER165W,1.246582081,13.38195971,0
YNL189W,1.905311355,8.641666667,0
YOR194C,1.154761905,14.25,2
YMR059W,2.4,6.666666667,0
YKL020C,1,15.6,0
YDR362C,2.128571429,7.25,0
YGL115W,2.582539683,5.907142857,0
YEL037C,1.173365139,12.88452381,5.25
YGL003C,1.333333333,11.33333333,0
YLR438CA,2.186895811,6.815789474,0
YER114C,0.546678322,27.25,0
YDR142C,2.963203463,5,0
YBL014C,1.261904762,11.5,0
YJL074C,1.25,11.54166667,0
YML112W,1.6,8.833333333,0
YOR106W,1.256704981,11.23333333,0
YML043C,1.261904762,10.95,0
YJR112W,1.652777778,8.327777778,0
YCR084C,2.106442577,6.420855615,0
YGL237C,2.4,5.6,0
YGR078C,2.6,5.166666667,0
YPL115C,1.622377622,8.15,0
YOR039W,1.69047619,7.708333333,0
YDR422C,2.211111111,5.885714286,0
YPR086W,0.784316561,16.57222222,0
YBL016W,1.584737485,8.071428571,0
YPR055W,4.103354978,3.041666667,0
YJL085W,4.103354978,3.041666667,0
YJL054W,2.65,4.675,0
YIL068C,4.055735931,3.041666667,0
YPL048W,3.511111111,3.5,0
YLR292C,1.833333333,6.666666667,0
YHL007C,0.825498575,14.58014354,0
YNL271C,0.889858732,13.30701754,0
YER009W,0.620039683,18.83333333,0
YOR195W,1.411111111,8.25,0
YNL250W,2.945386558,3.933333333,0
YDL159W,1.564102564,7.271428571,0
YEL043W,2.254166667,5.041666667,0
YLR277C,1.614285714,7.035714286,0
YLR200W,2.3,4.761904762,0
YER008C,3.579545455,3.041666667,0
YAL001C,2.278571429,4.75,0
YIR008C,1.520289855,7,0
YGL086W,1.428571429,7.428571429,0
YBR044C,1.5,7,0
YDR130C,1.616605617,6.461538462,0
YNL314W,1.375,7.5,0
YHR206W,1.648351648,6.181818182,2
YJR090C,2.246969697,4.488445378,0
YDL064W,1.720512821,5.843137255,0
YMR308C,0.767485755,12.96753247,0
YMR255W,0.771794872,12.66666667,0
YJR052W,1.333333333,7.25,0
YPL255W,1.2,7.5,8
YMR198W,1.433333333,6.666666667,0
YHR030C,1.96031746,4.833333333,0
YKL148C,2.5,3.785714286,0
YLL041C,2.5,3.785714286,0
YDR477W,1.6,5.885714286,0
YEL003W,2.6,3.619047619,0
YML094W,2.6,3.619047619,0
YMR042W,1.317460317,7.119047619,0
YLR115W,1.20952381,7.75,0
YGL233W,3.075757576,3.041666667,0
YML099C,1.079365079,8.666666667,0
YJL154C,2.178571429,4.285714286,0
YBR133C,1.333333333,7,0
YJR075W,1.333333333,7,0
YPL094C,1.833333333,5.083333333,0
YJL053W,2.178571429,4.257142857,0
YGR047C,2.285714286,4.023809524,0
YDL207W,1.005128205,9.075,0
YBR123C,2.238095238,4.023809524,0
YOR276W,1.5,6,0
YOR110W,2.278571429,3.880952381,0
YER125W,1.768091168,4.918128655,0
YDL101C,1.428571429,6,0
YKL112W,1.69047619,5.055555556,0
YBR171W,1.833333333,4.633333333,0
YJR076C,2.287179487,3.705882353,0
YDR129C,1.383964184,5.961988304,0
YIL072W,1.366666667,6,0
YNL153C,2,4.023809524,0
YDR301W,1.20952381,6.6,0
YGL035C,1.682539683,4.714285714,0
YPL181W,0.65952381,12,0
YLR170C,1.466666667,5.333333333,0
YER173W,1.428571429,5.428571429,2
YKL117W,0.888888889,8.628571429,0
YOR250C,1.903571429,4,0
YFL038C,1.882478632,4,0
YJL157C,2.245813397,3.333333333,0
YOL133W,1.428571429,5.2,0
YDR166C,3.936688312,1.875,0
YER023W,0.666666667,11,0
YML064C,1.777777778,4.1,0
YKL068W,0.666666667,10.85714286,0
YIL144W,2.153846154,3.333333333,0
YOR260W,2.1,3.416666667,0
YDR211W,2.1,3.416666667,0
YML057W,1.326923077,5.4,0
YPL203W,1.2,5.940909091,0
YOR027W,0.976190476,7.285714286,0
YKR026C,2,3.5,0
YGL116W,1.333333333,5.2,0
YLR396C,1.711111111,4.041666667,0
YBL021C,2.4,2.857142857,0
YDR295C,1.14965035,5.916666667,0
YFL018C,2.571428571,2.638888889,0
YML051W,1.452631579,4.666666667,0
YLR148W,1.511111111,4.4,0
YMR047C,0.695652174,9.35,0
YDR054C,1.152525253,5.625816993,0
YDL220C,1.2,5.333333333,0
YHR012W,1.285714286,4.8,0
YJL173C,1.6,3.8,2
YOR254C,1.5,4.05,0
YGL090W,1,6,0
YGR140W,2.267857143,2.595588235,0
YJR007W,1.416666667,4.125,0
YBL085W,0.590967366,9.751515152,0
YKL135C,1.2,4.75,0
YDR395W,1.703174603,3.333333333,0
YHR135C,2.333333333,2.4,0
YJL183W,1.333333333,4.166666667,0
YOR319W,1,5.5,2
YCR009C,1.636363636,3.333333333,0
YIL046W,2.065151515,2.595588235,0
YNL154C,2.333333333,2.266666667,0
YPL204W,2.333333333,2.266666667,0
YGL178W,0.417710944,12.21428571,0
YOR046C,0.9,5.666666667,0
YJR045C,2.472222222,2.05,0
YAL056W,0.416666667,12.14285714,0
YOR371C,0.416666667,12.1,0
YPR029C,1.466666667,3.416666667,0
YML042W,1,5,0
YIL033C,1.2,4.113636364,0
YOL062C,2.4,2.05,0
YGL044C,2.324206349,2.083333333,0
YKR034W,1.375,3.5,2
YLR258W,1.2,4,0
YGR218W,2.062851782,2.321428571,0
YHR158C,1.777777778,2.666666667,0
YLR433C,2,2.355555556,0
YMR270C,0.647619048,7.25,0
YMR061W,2.224206349,2.083333333,0
YDR228C,2.057539683,2.25,0
YDL030W,1.838345865,2.5,0
YOL113W,0.666666667,6.857142857,0
YOL090W,1.060530113,4.289473684,2
YIL150C,0.566798419,8,0
YKR055W,1.2,3.75,0
YER172C,0.836091853,5.357142857,0
YMR094W,2.132936508,2.07239819,0
YCR096C,2,2.192513369,0
YNR053C,0.546694659,8,0
YNL166C,0.868589744,5,0
YBL007C,1.416666667,3.041666667,0
YKL196C,0.766760037,5.6,0
YPR017C,0.666666667,6.333333333,0
YGR144W,0.666666667,6.285714286,0
YLR263W,1.666666667,2.5,0
YML100W,1.733333333,2.4,0
YEL020WA,2.027777778,2,0
YNL098C,1.571428571,2.555555556,0
YDR051C,0.666666667,6,0
YFL031W,0.666666667,6,0
YLR105C,1.733333333,2.266666667,0
YPL083C,1.733333333,2.266666667,0
YDR173C,1.007936508,3.785714286,0
YMR199W,1.428571429,2.666666667,0
YFR024C,1.605682475,2.355555556,0
YER123W,1.133333333,3.333333333,0
YAL005C,0.603339073,6.248626374,0
YJR066W,0.75,4.923809524,0
YLR113W,1.691666667,2.166666667,0
YER025W,1.666666667,2.181818182,0
YLR319C,1.817989418,2,0
YBR264C,1.36025641,2.666666667,0
YIL138C,0.666666667,5.428571429,0
YNR017W,1.05,3.4,0
YJR086W,0.41991342,8.5,0
YOR020C,0.666666667,5.333333333,0
YML016C,1.766666667,2,0
YDR074W,1.733333333,2.033333333,0
YOR351C,1,3.5,0
YJL128C,1.391666667,2.5,0
YOR297C,1.2,2.875,0
YPL155C,1.361111111,2.5,0
YJL081C,0.842055004,4.023809524,0
YJL141C,1.2,2.8,0
YJL095W,1.670462388,2,0
YER017C,1.5,2.225,0
YDR150W,0.816666667,4.083333333,0
YER007W,1,3.333333333,0
YNL312W,1.6,2.056140351,0
YNL214W,1.62987013,2,0
YJR058C,1.3,2.5,0
YGL016W,0.400621118,8,0
YLR262C,1.76025641,1.818181818,0
YHR171W,1.2,2.666666667,0
YAL043C,0.804761905,3.971428571,0
YCL040W,0.666666667,4.75,0
YLL036C,1.576923077,2,0
YMR231W,1.566666667,2.004166667,0
YPL045W,1.566666667,2.004166667,0
YOL123W,1.5,2.083333333,0
YDR244W,1.558441558,2,0
YLR197W,0.583333333,5.333333333,0
YBL035C,1.122222222,2.761904762,0
YJL115W,0.80952381,3.825,2
YKL018W,0.571428571,5.314285714,0
YBR112C,0.633333333,4.790909091,0
YGL213C,1,3,0
YOR127W,0.412179487,7.195804196,0
YNL102W,1.069323671,2.761904762,0
YMR261C,1.733333333,1.666666667,0
YBR217W,1.2,2.4,0
YDR217C,1.2,2.4,0
YIL118W,0.793650794,3.625,0
YMR276W,0.307988545,9.25,0
YER115C,0.136363636,20,0
YBR055C,0.666666667,4,0
YDR131C,0.666666667,4,0
YFR031C,1.066666667,2.5,0
YIL128W,1.333333333,2,0
YJL090C,1,2.6,0
YBL105C,1.089285714,2.378787879,0
YOR132W,1.285714286,2,0
YDL175C,1.2,2.133333333,0
YOR232W,1.916666667,1.333333333,0
YKL109W,1.2,2.114285714,0
YOR358W,1.2,2.114285714,0
YOR075W,0.561111111,4.5,0
YMR038C,0.666666667,3.714285714,0
YJR005W,1.2,2.05,0
YER111C,0.535353535,4.587301587,0
YJR032W,0.822222222,2.984615385,0
YBR126C,1.2,2.033333333,0
YOR279C,0.642857143,3.75,0
YGL223C,0.42875817,5.6,0
YFR027W,1.2,1.571428571,2
YPL051W,1.2,2,0
YOR275C,1,2.4,0
YCR086W,0.367099567,6.428571429,0
YLR207W,1,2.297619048,0
YHR172W,1.090909091,2.04040404,0
YPL209C,0.676923077,3.285714286,0
YKL190W,1.326923077,1.666666667,0
YMR197C,0.596825397,3.666666667,0
YLR191W,1.090909091,2,0
YDR264C,0.425407925,5.125,0
YDR189W,0.465172736,4.646825397,0
YLL039C,0.525974026,4.1,0
YMR106C,1,2.153846154,2
YBR195C,0.666666667,3.2,0
YHR165C,0.63921492,3.333333333,0
YGR067C,1.049450549,2.023809524,0
YBL037W,1.3,1.6,0
YAR008W,1.733333333,1.2,0
YBR279W,0.254012171,8.125,0
YGL049C,0.805555556,2.5,0
YNL006W,1,2,0
YPL049C,1,2,0
YMR124W,0.333333333,6,0
YCL027W,0.240740741,8.166666667,0
YLR178C,0.395238095,4.964285714,0
YDL105W,0.476190476,4.117857143,0
YGL212W,0.685714286,2.833333333,0
YJL187C,1.333333333,1.454545455,0
YOR026W,0.666666667,2.8,0
YKL129C,0.908199987,2.04040404,0
YKL045W,1.420289855,1.285714286,0
YLL021W,0.561904762,3.2,0
YEL036C,0.666666667,2.666666667,0
YNL032W,0.666666667,2.666666667,0
YML088W,0.666666667,2.666666667,0
YEL061C,1.333333333,1.333333333,0
YOR310C,0.583333333,3.041666667,0
YDL239C,0.875,2,0
YKL082C,0.367099567,4.688636364,0
YGR009C,0.312260536,5.5,0
YJL006C,0.7,2.433333333,0
YJL143W,0.458333333,3.666666667,0
YDR245W,0.666666667,2.5,0
YLR347C,0.809198209,2.023809524,0
YLR182W,0.535353535,3,0
YNL023C,1,1.6,0
YKL139W,0.7,2.266666667,0
YGR184C,0.147923695,10.66666667,0
YPL126W,0.666666667,2.333333333,0
YNL093W,1.36025641,1.142857143,0
YAL041W,0.768589744,2.007575758,0
YMR159C,1,1.538461538,0
YLR394W,0.333333333,4.6,0
YGR246C,0.9,1.7,0
YDR416W,0.666666667,2.285714286,0
YMR280C,0.666666667,2.285714286,0
YIL071C,0.253968254,6,0
YDL014W,0.5,3.041666667,0
YGR186W,0.355555556,4.25,0
YDR310C,0.642857143,2.321428571,0
YFR028C,0.596825397,2.5,0
YBR155W,0.566666667,2.6,0
YKL141W,2.5,0.571428571,0
YDL193W,1,1.428571429,0
YHR119W,1.2,1.181818182,0
YDR390C,0.533333333,2.654545455,0
YPR141C,0.741666667,1.9,0
YHR005C,0.280952381,5,0
YGR162W,1.111111111,1.25,0
YNL039W,0.59047619,2.288235294,0
YMR022W,0.666666667,2,0
YFL059W,0.666666667,2,0
YDL134C,0.666666667,2,0
YER100W,0.666666667,2,0
YLR016C,0.666666667,2,0
YNL126W,1.090909091,1.222222222,0
YMR235C,1,1.333333333,0
YPR176C,0.583333333,2.266666667,0
YCR081W,0.557886558,2.321428571,0
YML054C,0.611111111,2.114285714,0
YBL050W,0.206896552,6.211111111,0
YER124C,0.290909091,4.4,0
YHR016C,0.628822055,2,0
YOR140W,0.290953008,4.321428571,2
YHL002W,0.467908903,2.666666667,0
YJR135WA,0.611111111,2.033333333,0
YGL122C,1,1.230769231,0
YJR033C,0.208333333,5.843137255,0
YCL008C,0.744155844,1.6,0
YCR079W,0.666666667,1.777777778,0
YKR002W,0.533333333,2.2,0
YDR168W,0.477777778,2.395604396,0
YMR032W,0.551667631,2.04040404,0
YER161C,1,1.111111111,0
YHR072WA,0.5,2.166666667,0
YDR267C,0.666666667,1.6,0
YLR109W,0.666666667,1.6,0
YHR183W,0.666666667,1.6,0
YBL025W,0.533333333,2,0
YLR141W,0.533333333,2,0
YLR452C,0.105263158,10,0
YKR082W,0.512472012,2.023809524,0
YML103C,0.508823529,2.017857143,0
YNL223W,0.325,3.157142857,0
YMR167W,0.271428571,3.720238095,0
YDR164C,0.361111111,2.761904762,0
YDR369C,1.490909091,0.666666667,0
YJL031C,0.583333333,1.666666667,0
YDR510W,1.333333333,0.727272727,0
YKL205W,0.1625,5.9,0
YNL225C,0.958333333,1,0
YLL024C,0.224603175,4.264194139,0
YLR035C,0.271428571,3.428571429,0
YOR368W,1.2,0.75,0
YPL237W,0.416666667,2.102272727,0
YHR089C,0.583333333,1.5,0
YER110C,0.425819531,2.023809524,0
YLR450W,0.5,1.714285714,0
YOR156C,0.143589744,5.843137255,0
YML102W,0.666666667,1.25,0
YDR498C,0.305555556,2.694444444,0
YBR156C,0.81025641,1,0
YMR263W,0.257575758,3.125,0
YKR066C,0.5,1.6,0
YNL041C,0.169934641,4.5,0
YPL026C,0.666666667,1.142857143,0
YJR093C,0.533333333,1.4,0
YOL068C,0.285714286,2.571428571,0
YBL106C,0.153846154,4.564102564,0
YML085C,0.25,2.8,0
YIL115C,0.333333333,2.033333333,0
YLR079W,0.132575758,5,0
YGR120C,0.258823529,2.514285714,0
YJL005W,0.238095238,2.694444444,0
YOL013C,1.083333333,0.583333333,0
YDL123W,0.154336043,4,0
YGR113W,0.533333333,1.142857143,0
YMR001C,1.2,0.5,0
YPR171W,0.295488722,2.007575758,0
YBL078C,0.253968254,2.266666667,0
YDR218C,0.666666667,0.857142857,0
YMR240C,0.253968254,2.207792208,0
YKL119C,0.558823529,1,0
YHR060W,0.558823529,1,0
YLR212C,0.666666667,0.818181818,0
YBR045C,0.211111111,2.55,0
YMR153W,1,0.533333333,0
YDR356W,0.236111111,2.166666667,2.25
YGR181W,0.611111111,0.833333333,0
YDR009W,0.252631579,2.011111111,0
YHR197W,0.666666667,0.75,0
YKR062W,0.375,1.333333333,0
YPL065W,0.290909091,1.666666667,0
YMR238W,0.138095238,3.5,0
YKR101W,0.223484848,2.102272727,0
YNL330C,1.106060606,0.4,0
YPL063W,0.611111111,0.714285714,0
YER032W,0.188034188,2.240384615,0
YKL048C,0.666666667,0.615384615,0
YHR073W,0.666666667,0.615384615,0
YOL139C,0.305555556,1.333333333,0
YGL061C,0.203417757,2,0
YMR129W,0.35,1.142857143,0
YCL032W,0.133333333,3,0
YJR089W,0.18452381,2.125,0
YNL124W,0.583333333,0.666666667,0
YOR231W,0.182539683,2.033333333,0
YDR002W,0.205128205,1.75,0
YHL031C,0.169934641,2,0
YPR105C,0.169934641,2,0
YJL151C,0.185391363,1.8,0
YJL110C,0.375,0.857142857,0
YAR007C,0.4,0.789473684,0
YMR089C,0.5,0.625,0
YNL084C,0.302020202,1,0
YOR370C,0.5,0.6,0
YER107C,0.115384615,2.571428571,0
YNL315C,0.121323529,2.333333333,0
YKL028W,0.375,0.75,0
YOR160W,0.244669964,1.142857143,0
YMR273C,0.138095238,2.009090909,0
YLR086W,0.275,1,0
YPL242C,0.078703704,3.48245614,0
YPR120C,0.153846154,1.625,0
YPR101W,0.243589744,1,0
YDR473C,0.073039742,3,0
YNL118C,0.058869702,3.48245614,0
YPL125W,0.097619048,2.023809524,0
YDR285W,0.366666667,0.5,0
YGR048W,0.4,0.454545455,0
YCL029C,0.361111111,0.5,0
YGL173C,0.250596313,0.631578947,0
YNL138W,0.208333333,0.75,0
YPL232W,0.361111111,0.428571429,0
YJL203W,0.153846154,1,0
YGL097W,0.267979987,0.571428571,0
YLR144C,0.09047619,1.666666667,0
YIR023W,0.375,0.4,0
YFL037W,0.325,0.357142857,0
YER105C,0.050125313,2.114285714,0
YLR147C,0.103741497,0.857142857,0
YGR005C,0.355555556,0.25,0
YLR314C,0.225,0.384615385,0
YMR192W,0.09047619,0.714285714,0
YER149C,0.333333333,0.166666667,0
YOL145C,0.048255814,0.260869565,0
YPL192C,0.666666667,0,0
YPL014W,0,0,0
YER175C,0,0,0
YHR084W,0.311111111,0,0
YPL170W,0,0,0
YAL055W,0,0,0
YCR002C,1.5,0,0
YGR262C,0,0,0
YGL244W,0,0,0
YPL091W,0,0,0
YDL137W,0,0,0
YIR003W,0,0,0
YGR024C,0,0,0
YOR191W,1.333333333,0,0
YGL104C,0.094298246,0,0
YBR169C,0,0,0
YPR159W,0,0,0
YAL031C,0,0,0
YHR204W,0,0,0
YOL108C,1.777777778,0,0
YBR275C,0,0,0
YDL200C,0,0,0
YFL003C,0,0,0
YGR103W,0,0,0
YDR398W,0,0,0
YDL006W,0,0,0
YHR068W,0,0,0
YJR053W,1.542857143,0,0
YGR225W,0,0,0
YPL153C,1.5,0,0
YGR240C,0,0,0
YPR093C,0,0,0
YEL066W,0,0,0
YGR152C,0.498484848,0,0
YBR130C,0,0,0
YML038C,0,0,0
YFR016C,0,0,0
YPR082C,0,0,0
YGL210W,0.16025641,0,0
YCR020CA,0,0,0
YGL234W,0,0,0
YLR386W,1,0,0
YNL317W,0,0,0
YHR047C,0,0,0
YFL035C,0,0,0
YNL044W,0,0,0
YOR344C,0,0,0
YLR267W,0,0,0
YPR112C,0,0,0
YNL053W,0,0,0
YKL154W,0,0,0
YAL040C,0.14354067,0,0
YKL105C,0,0,0
YJR073C,0,0,0
YPL169C,0,0,0
YFL036W,0,0,0
YBL063W,0,0,0
YOR005C,1,0,0
YBR115C,0,0,0
YER158C,0,0,0
YBL051C,0,0,0
YMR271C,0,0,0
YGL078C,0,0,0
YDR259C,0,0,0
YJL099W,0,0,0
YFL029C,0,0,0
YLR132C,0,0,0
YLR128W,0,0,0
YPL084W,0,0,0
YFR022W,0,0,0
YJL106W,0.666666667,0,0
YNL273W,0,0,0
YNL075W,0,0,0
YLR190W,0,0,0
YEL015W,1.873737374,0,0
YDR162C,0,0,0
YGR210C,0,0,0
YBL058W,0,0,0
YDR270W,0,0,0
YOR133W,0,0,0
YGR185C,0,0,0
YNL242W,0,0,0
YKR090W,0,0,0
YNL228W,0,0,0
YKR072C,0,0,0
YGL081W,0,0,0
YEL017W,0,0,0
YDR334W,0,0,0
YLR228C,0,0,0
YBL005W,0,0,0
YOL112W,0,0,0
YJR061W,0.666666667,0,0
YOR326W,0,0,0
YIL047C,0,0,0
YNL187W,0,0,0
YCR024CA,1.5,0,0
YMR172W,0,0,0
YGL183C,0,0,0
YAL014C,0,0,0
YGR032W,1.055555556,0,0
YGR074W,0,0,0
YJL138C,0,0,0
YNL227C,0,0,0
YML029W,0,0,0
YPR163C,0,0,0
YGL060W,0,0,0
YGL236C,0,0,0
YMR104C,0,0,0
YHR129C,0,0,0
YJR115W,0,0,0
YNL014W,0,0,0
YDR410C,0,0,0
YLR060W,1,0,0
YKL007W,0,0,0
YDL179W,0.666666667,0,0
YBR214W,0,0,0
YDR365C,0,0,0
YER029C,0,0,0
YOL091W,0,0,0
YNL106C,1.5,0,0
YIR011C,0,0,0
YPL121C,0,0,0
YMR213W,0,0,0
YBR135W,0,0,0
YER016W,0,0,0
YIL002C,0,0,0
YHR195W,0,0,0
YJL076W,0.138095238,0,0
YIL026C,0,0,0
YGR072W,0.226190476,0,0
YAR014C,0,0,0
YNL087W,0,0,0
YAL059W,0,0,0
YCL059C,0,0,0
YOR081C,0,0,0
YDL201W,0,0,0
YML115C,0,0,0
YGL194C,0,0,0
YLR453C,0,0,0
YLR082C,0.666666667,0,0
YLR010C,0,0,0
YGR200C,0,0,0
YLR238W,0,0,0
YAL019W,0,0,0
YDR214W,0,0,0
YOR111W,0,0,0
YHR196W,0,0,0
YBL101C,0,0,0
YJL029C,0,0,0
YNL263C,1.602564103,0,0
YJL057C,0,0,0
YER164W,0,0,0
YMR190C,0,0,0
YBR128C,0,0,0
YBL079W,0.191056911,0,0
YBR034C,0,0,0
YER176W,0,0,0
YOR303W,0,0,0
YPL036W,1.833333333,0,0
YDR195W,0,0,0
YJL112W,0.666666667,0,0
YCR034W,0.666666667,0,0
YIR017C,0.955555556,0,0
YJL061W,0.274270684,0,0
YHR113W,0,0,0
YKL023W,0,0,0
YER075C,1.333333333,0,0
YNL234W,0,0,0
YLR449W,0,0,0
YOL086C,0,0,0
YKR069W,0,0,0
YGR292W,0,0,0
YMR080C,1.833333333,0,0
YBR234C,0,0,0
YOR087W,0,0,0
YNL036W,0,0,0
YHR023W,0,0,0
YJL137C,0,0,0
YCR091W,0,0,0
YBR188C,0,0,0
YIL022W,0.527777778,0,0
YJL043W,0,0,0
YNL272C,1,0,0
YFL021W,0,0,0
YHR179W,0,0,0
YLR053C,0,0,0
YLR003C,0,0,0
YMR216C,0.051315789,0,0
YMR009W,0,0,0
YDR482C,0,0,0
YFR047C,0,0,0
YLR145W,0,0,0
YNL054W,0,0,0
YMR044W,0,0,0
YMR134W,0,0,0
YDR155C,0,0,0
YOR197W,0,0,0
YNL086W,0,0,0
YOR386W,0,0,0
YPR161C,0,0,0
YDL226C,0,0,0
YOR101W,0,0,0
YHR108W,0,0,0
YHR182W,0,0,0
YHR164C,0,0,0
YKL173W,0,0,0
YER122C,0,0,0
YJR056C,0.666666667,0,0
YDL180W,0,0,0
YDR499W,0.666666667,0,0
YNR046W,0,0,0
YDR007W,0,0,0
YOR177C,0,0,0
YCL061C,0,0,0
YMR131C,0,0,0
YER069W,0,0,0
YCL054W,0,0,0
YBR138C,0,0,0
YDL106C,0,0,0
YFL060C,0,0,0
YFL005W,0.16025641,0,0
YHR024C,0,0,0
YPR111W,0,0,0
YMR076C,0,0,0
YAR044W,0,0,0
YJL034W,1.333333333,0,0
YLR363C,0,0,0
YPL119C,0,0,0
YDL154W,0,0,0
YHR184W,0,0,0
YBL061C,0,0,0
YDR511W,0,0,0
YGR146C,0,0,0
YLR337W,0.86293912,0,0
YOL131W,0,0,0
YCR033W,0,0,0
YLR118C,0,0,0
YDR464W,0,0,0
YOL034W,0,0,0
YBR136W,0.666666667,0,0
YGR261C,1.511111111,0,0
YHR056C,0,0,0
YDR289C,0,0,0
YDR020C,0,0,0
YNL245C,0,0,0
